InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2018024405,"2/7/2018 12:28:21 AM","BRIGHTON ST/RIPLEY ST","          ",1692060,1136816.25,"TRAFFIC STOP",,"70  ",Wednesday,00
2018024403,"2/7/2018 12:21:57 AM","CLUB VILLAGE DR/FORUM BLVD","          ",1682033.13,1120208.88,"TRAFFIC STOP",,"60W ",Wednesday,00
2018024402,"2/7/2018 12:16:06 AM","E SEXTON RD/GRAND AVE","          ",1686884,1138382,"TRAFFIC STOP",,"20E ",Wednesday,00
2018024399,"2/7/2018 12:11:06 AM","N EIGHTH ST/ROGERS ST","          ",1689238.13,1137267.38,"TRAFFIC STOP",,"20E ",Wednesday,00
2018024398,"2/7/2018 12:10:41 AM","BETHEL ST/W NIFONG BLVD","          ",1684584.75,1119357.13,"TRAFFIC STOP",,"60W ",Wednesday,00
2018024397,"2/7/2018 12:09:03 AM","1301-K ASHLAND RD","K         ",1692980.38,1128208.5,"911 CHECKS",,"80S ",Wednesday,00
2018024394,"2/7/2018 12:01:52 AM","FORUM BLVD/KATY LN","          ",1678783,1125425.63,"TRAFFIC STOP",,"50W ",Wednesday,00
2018024393,"2/6/2018 11:58:21 PM","N PROVIDENCE RD/E WORLEY ST","          ",1687562.25,1137493.38,"TRAFFIC STOP",,"20E ",Tuesday,23
2018024391,"2/6/2018 11:55:21 PM","103-B BUCKNER ST","B         ",1676791.75,1137315.38,"SUSPICIOUS PERSON",,"50E ",Tuesday,23
2018024390,"2/6/2018 11:50:55 PM","4600-102 PARIS RD","102       ",1703154,1152230.5,"LAW ALARM",,"30N ",Tuesday,23
2018024389,"2/6/2018 11:50:13 PM","I70 W/HWY 63 CONNECTOR ONRAMP WB","          ",1697439.25,1140045,"TRAFFIC STOP",2018001399,"    ",Tuesday,23
2018024381,"2/6/2018 11:36:50 PM","COOPER DRIVE NORTH/BUTTONWOOD DR","          ",1688616.25,1119880.13,"TRAFFIC STOP",,"60E ",Tuesday,23
2018024378,"2/6/2018 11:33:37 PM","E BUSINESS LOOP 70/PARIS RD","          ",1694132.25,1140057.5,"TRAFFIC STOP",,"    ",Tuesday,23
2018024375,"2/6/2018 11:25:59 PM","601 S FIFTH ST","          ",1687794.75,1132812.25,"TRAFFIC STOP",,"70  ",Tuesday,23
2018024374,"2/6/2018 11:23:25 PM","E WORLEY ST/MARY ST","          ",1686734.88,1137673.5,"TRAFFIC STOP",,"20E ",Tuesday,23
2018024362,"2/6/2018 11:04:10 PM","508 CLINKSCALES RD","          ",1679707.25,1138782,"KEEP THE PEACE",,"20W ",Tuesday,23
2018024361,"2/6/2018 11:04:07 PM","3211-A CLARK LN","A         ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Tuesday,23
2018024357,"2/6/2018 11:00:19 PM","2500-BLK BROADWAY BLUFFS DR","BLK       ",1697109.13,1134075.13,"SUSPICIOUS VEHICLE",,"80N ",Tuesday,23
2018024345,"2/6/2018 10:49:54 PM","N PROVIDENCE RD/VANDIVER DR","          ",1687703,1142786.5,"TRAFFIC STOP",2018001398,"10E ",Tuesday,22
2018024338,"2/6/2018 10:37:17 PM","N HWY 63 NB/E BROADWAY","          ",1699167.13,1133563.63,"TRAFFIC HAZARD",,"    ",Tuesday,22
2018024336,"2/6/2018 10:33:36 PM","2005-B JUNIPER DR","B         ",1694559,1118866.38,"SUSPICIOUS INCIDENT",,"60E ",Tuesday,22
2018024327,"2/6/2018 10:03:49 PM","1116 E BUSINESS LOOP 70","          ",1690629.5,1139841.75,DISTURBANCE,,"20E ",Tuesday,22
2018024325,"2/6/2018 9:59:06 PM","E LIMOGES DR/N DOULTON DR","          ",1711728.38,1140843.38,"TRAFFIC STOP",,"104 ",Tuesday,21
2018024320,"2/6/2018 9:48:16 PM","1204 E BUSINESS LOOP 70","          ",1690972,1139822,"LAW ALARM",,"20E ",Tuesday,21
2018024313,"2/6/2018 9:27:06 PM","GODAS DR/E PINEHURST LN","          ",1709851.88,1140058.25,"SHOTS FIRED",2018001396,"40E ",Tuesday,21
2018024310,"2/6/2018 9:20:40 PM","204 S NINTH ST","          ",1689578.88,1134545.88,"TRESPASS SUBJECT",,"70D ",Tuesday,21
2018024303,"2/6/2018 9:08:35 PM","4903 KIRK HILL RD","          ",1707836.13,1138151.5,FRAUD,,"80N ",Tuesday,21
2018024301,"2/6/2018 9:00:46 PM","S PROVIDENCE RD/E GREEN MEADOWS RD","          ",1687470.5,1122548.38,DWI,,"    ",Tuesday,21
2018024298,"2/6/2018 8:51:04 PM","N FIFTH ST/E BROADWAY","          ",1688226.13,1135427.13,"TRAFFIC STOP",,"70D ",Tuesday,20
2018024297,"2/6/2018 8:50:28 PM","407 OAK ST","          ",1685706.75,1137304.63,"ASSIST CITIZEN",,"    ",Tuesday,20
2018024294,"2/6/2018 8:42:47 PM","2407-B CLARK LN","B         ",1696731.13,1140571.75,"ANIMAL COMPLAINT",,"40W ",Tuesday,20
2018024291,"2/6/2018 8:24:52 PM","3200 E STADIUM BLVD","          ",1699854.75,1128343.25,"CHECK OPEN BUSINESS",,"80S ",Tuesday,20
2018024290,"2/6/2018 8:21:56 PM","500 N COLLEGE AVE","          ",1691289,1137395.5,DWI,,"70  ",Tuesday,20
2018024289,"2/6/2018 8:19:44 PM","602 WILKES BLVD","          ",1688711.63,1138610.25,"911 CHECKS",,"20E ",Tuesday,20
2018024288,"2/6/2018 8:19:35 PM","4632 LAKE VALLEY LN","          ",1681975.13,1116842.25,"KEEP THE PEACE",,"60W ",Tuesday,20
2018024272,"2/6/2018 7:43:39 PM","DEAD END/WACO RD","          ",1707118.38,1157223.75,ACCIDENT,,"    ",Tuesday,19
2018024270,"2/6/2018 7:40:51 PM","4407 RICE RD","          ",1705611.88,1143207.25,ASSAULT,2018001391,"40E ",Tuesday,19
2018024255,"2/6/2018 7:07:09 PM","212 W WORLEY ST","          ",1685442.38,1137793.63,"911 CHECKS",,"20W ",Tuesday,19
2018024250,"2/6/2018 6:59:25 PM","5200-59 E OLD MILLERS RD","59        ",1708524.75,1111059.38,"KEEP THE PEACE",,"80S ",Tuesday,18
2018024248,"2/6/2018 6:56:27 PM","1421 CINNAMON HILL LN","          ",1699512.13,1128734.25,"CIVIL MATTER",2018001393,"80S ",Tuesday,18
2018024247,"2/6/2018 6:55:54 PM","16-1 HITT ST","1         ",1690127.5,1135049.63,"KEEP THE PEACE",,"70D ",Tuesday,18
2018024245,"2/6/2018 6:53:35 PM","S PROVIDENCE RD/E STADIUM BLVD","          ",1687546.38,1130408.13,"TRAFFIC STOP",,"60E ",Tuesday,18
2018024241,"2/6/2018 6:47:54 PM","W BROADWAY/PARK DE VILLE DR","          ",1673213.5,1136644.88,ACCIDENT,,"50W ",Tuesday,18
2018024240,"2/6/2018 6:42:04 PM","N WEST BLVD/W WORLEY ST","          ",1682278.75,1138227.13,"TRAFFIC HAZARD",,"20W ",Tuesday,18
2018024235,"2/6/2018 6:32:47 PM","100-BLK HITT ST","BLK       ",1690043.88,1134970.25,"911 CHECKS",,"70D ",Tuesday,18
2018024232,"2/6/2018 6:23:53 PM","2902-100 FORUM BLVD","100       ",1679450.13,1124443.63,ACCIDENT,,"60W ",Tuesday,18
2018024228,"2/6/2018 6:17:46 PM","3215-A CLARK LN","A         ",1700311,1140735,"SUSPICIOUS INCIDENT",2018001394,"40W ",Tuesday,18
2018024225,"2/6/2018 6:11:09 PM","1143 CINNAMON HILL LN","          ",1699586,1130443,"911 CHECKS",,"    ",Tuesday,18
2018024218,"2/6/2018 5:54:27 PM","2900-B PARIS RD","B         ",1699171,1145654,"CIVIL MATTER",,"40W ",Tuesday,17
2018024217,"2/6/2018 5:51:19 PM","411 BOURN AVE","          ",1676629.25,1134470.25,"PARKING VIOLATION",,"50W ",Tuesday,17
2018024211,"2/6/2018 5:45:15 PM","208 CALVIN DR","          ",1696081.63,1136212.75,DISTURBANCE,,"80N ",Tuesday,17
2018024208,"2/6/2018 5:39:52 PM","1706 NATIVE DANCER DR","          ",1693785.13,1151874.38,ACCIDENT,,"30N ",Tuesday,17
2018024197,"2/6/2018 5:23:01 PM","N FIRST ST/E WALNUT ST","          ",1686977.5,1135793.13,ACCIDENT,,"50E ",Tuesday,17
2018024190,"2/6/2018 5:14:35 PM","12-BLK S SEVENTH ST","BLK       ",1688857.5,1135347.5,"911 CHECKS",,"70D ",Tuesday,17
2018024187,"2/6/2018 5:11:07 PM","1015 CALLIE DR","          ",1668932.5,1132308.88,ASSAULT,2018001385,"50W ",Tuesday,17
2018024184,"2/6/2018 5:08:28 PM","4113 DERBY RIDGE DR","          ",1692168.75,1150201.75,"LAW ALARM",,"30S ",Tuesday,17
2018024180,"2/6/2018 5:05:29 PM","2609 E BROADWAY","          ",1697868.75,1133992.13,"TRAFFIC STOP",,"80S ",Tuesday,17
2018024179,"2/6/2018 5:05:21 PM","1640 HIGHRIDGE CIR","          ",1679385.88,1130129.75,"TRAFFIC HAZARD",,"50W ",Tuesday,17
2018024176,"2/6/2018 4:59:58 PM","126 S PROVIDENCE RD","          ",1687685.75,1134786,LARCENY,,"50E ",Tuesday,16
2018024171,"2/6/2018 4:52:52 PM","111-10 S NINTH ST","10        ",1689345.5,1134956.13,TRESPASSING,,"70D ",Tuesday,16
2018024169,"2/6/2018 4:50:34 PM","602 N ANN ST","          ",1693324.75,1137671.25,FRAUD,,"70  ",Tuesday,16
2018024168,"2/6/2018 4:48:47 PM","2209 OAKWOOD DR","          ",1695558,1131555.25,"ABANDONED  VEHICLE",,"80S ",Tuesday,16
2018024167,"2/6/2018 4:48:16 PM","S EIGHTH ST/CHERRY ST","          ",1689137.63,1135024.13,"911 CHECKS",,"70D ",Tuesday,16
2018024164,"2/6/2018 4:45:13 PM","209 CALVIN DR","          ",1695940.63,1136171.88,VANDALISM,2018001388,"80N ",Tuesday,16
2018024161,"2/6/2018 4:42:31 PM","1501-252 VANDIVER DR","252       ",1693418.13,1142893.38,"911 CHECKS",,"30S ",Tuesday,16
2018024156,"2/6/2018 4:35:43 PM","4150-307 BETHEL ST","307       ",1684753.63,1118926,"ASSIST CITIZEN",,"60W ",Tuesday,16
2018024152,"2/6/2018 4:32:03 PM","1201-A GRINDSTONE PKWY","A         ",1690399.25,1121329.75,LARCENY,2018001379,"60E ",Tuesday,16
2018024148,"2/6/2018 4:25:08 PM","209 W LESLIE LN","          ",1685710.25,1142957.75,HARASSMENT,,"10E ",Tuesday,16
2018024144,"2/6/2018 4:17:47 PM","5202 HATTERAS DR","          ",1693079.63,1154947.63,"CHECK BUILDING",,"30N ",Tuesday,16
2018024143,"2/6/2018 4:16:14 PM","909 WINGHAM DR","          ",1682923,1144354.13,DISTURBANCE,,"10E ",Tuesday,16
2018024142,"2/6/2018 4:14:53 PM","SCOTT BLVD/CHRISTIAN FELLOWSHIP RD","          ",1669092.25,1135895.38,"KEEP THE PEACE",,"    ",Tuesday,16
2018024140,"2/6/2018 4:11:33 PM","403 DYSART ST","          ",1688081.88,1138220.25,"MISSING PERSON",,"20E ",Tuesday,16
2018024139,"2/6/2018 4:09:18 PM","3105-510B BLUFF CREEK DR","510B      ",1697282.88,1121997,LARCENY,2018001383,"80S ",Tuesday,16
2018024138,"2/6/2018 4:07:43 PM","2723 PINE DR","          ",1698119.63,1149468.38,"KEEP THE PEACE",2018001382,"30N ",Tuesday,16
2018024137,"2/6/2018 4:04:13 PM","1326 E BROWN SCHOOL RD","          ",1692024.38,1153734.13,"TRAFFIC STOP",,"30N ",Tuesday,16
2018024136,"2/6/2018 4:03:22 PM","4411 RICE RD","          ",1705674.13,1143174.75,"SUSPICIOUS INCIDENT",2018001390,"40E ",Tuesday,16
2018024135,"2/6/2018 4:02:30 PM","1612-133 N PROVIDENCE RD","133       ",1688133.75,1142247.63,"SUSPICIOUS INCIDENT",2018001378,"10E ",Tuesday,16
2018024132,"2/6/2018 3:59:52 PM","SCOTT BLVD/ROLLINS RD","          ",1669068.13,1134606.25,"KEEP THE PEACE",,"50W ",Tuesday,15
2018024120,"2/6/2018 3:46:44 PM","1769 BEAR CREEK DR","          ",1685545,1142423.13,"911 CHECKS",,"10E ",Tuesday,15
2018024119,"2/6/2018 3:46:17 PM","3610-100 BUTTONWOOD DR","100       ",1688914.75,1120537.38,DWI,,"60E ",Tuesday,15
2018024107,"2/6/2018 3:29:22 PM","519 E BUSINESS LOOP 70","          ",1688358.13,1140060.5,"911 CHECKS",,"20E ",Tuesday,15
2018024100,"2/6/2018 3:18:57 PM","904-100 ELM ST","100       ",1689613.63,1134247.38,LARCENY,,"70D ",Tuesday,15
2018024093,"2/6/2018 3:13:12 PM","2309 BLUFF CREEK DR","          ",1698177,1125095.25,"LAW ALARM",,"80S ",Tuesday,15
2018024092,"2/6/2018 3:11:44 PM","2400 CALICO LN","          ",1698427.5,1144026.63,"FOOT PATROL",,"40W ",Tuesday,15
2018024087,"2/6/2018 3:08:30 PM","5009 BETHEL ST","          ",1684421.38,1114741.75,DISTURBANCE,2018001376,"60W ",Tuesday,15
2018024081,"2/6/2018 2:52:07 PM","1723 AMELIA ST","          ",1693721.13,1137936.63,"911 CHECKS",,"70  ",Tuesday,14
2018024076,"2/6/2018 2:48:47 PM","107 PEPPER GRASS DR","          ",1670929.75,1137660.13,"ANIMAL COMPLAINT",,"    ",Tuesday,14
2018024074,"2/6/2018 2:48:20 PM","1721 TOWNE DR","          ",1696146.13,1141901.88,"911 CHECKS",,"    ",Tuesday,14
2018024072,"2/6/2018 2:47:56 PM","1412 RANGE LINE ST","          ",1690457.88,1140688.25,"TRAFFIC STOP",2018001374,"30S ",Tuesday,14
2018024071,"2/6/2018 2:46:41 PM","1700-BLK AMELIA ST","BLK       ",1693217.5,1137858.13,"911 CHECKS",,"70  ",Tuesday,14
2018024061,"2/6/2018 2:38:38 PM","S COLLEGE AVE/SOUTHPARK DR","          ",1690950.5,1130031.88,"TRAFFIC STOP",,MUG2,Tuesday,14
2018024059,"2/6/2018 2:36:15 PM","7000 N BUCKINGHAM SQ","          ",1703582.63,1163297.88,"FOOT PATROL",,"30N ",Tuesday,14
2018024057,"2/6/2018 2:35:55 PM","1005 UNIVERSITY AVE","          ",1689926.75,1133584.63,"PARKING VIOLATION",,"70  ",Tuesday,14
2018024053,"2/6/2018 2:33:04 PM","N FIFTH ST/ROGERS ST","          ",1688256.75,1137313.5,"TRAFFIC STOP",,"20E ",Tuesday,14
2018024048,"2/6/2018 2:27:47 PM","204 S NINTH ST","          ",1689578.88,1134545.88,DISTURBANCE,,"70D ",Tuesday,14
2018024047,"2/6/2018 2:27:30 PM","N FIFTH ST/ROGERS ST","          ",1688256.75,1137313.5,"TRAFFIC STOP",,"20E ",Tuesday,14
2018024044,"2/6/2018 2:23:12 PM","1300-BLK STONEHAVEN RD","BLK       ",1680725.88,1111887.63,"TRAFFIC HAZARD",,"60W ",Tuesday,14
2018024035,"2/6/2018 2:12:09 PM","505-100 E NIFONG BLVD","100       ",1688221.25,1120397.38,TRESPASSING,,"60E ",Tuesday,14
2018024033,"2/6/2018 2:11:07 PM","25-A CONLEY RD","A         ",1698339.38,1134731,"RECOVER PROPERTY",2018001375,"80N ",Tuesday,14
2018024031,"2/6/2018 2:10:08 PM","N WEST BLVD/LONDON DR","          ",1682300.13,1139197.88,"TRAFFIC STOP",,"20W ",Tuesday,14
2018024028,"2/6/2018 2:08:04 PM","500 N COLLEGE AVE","          ",1691289,1137395.5,"CHECK BUILDING",,"70  ",Tuesday,14
2018024026,"2/6/2018 2:06:22 PM","111 HITT ST","          ",1689931.5,1134696.13,"ASSIST MEDICS",,"70D ",Tuesday,14
2018024015,"2/6/2018 1:57:42 PM","709 SEYMOUR RD","          ",1677080.13,1133631.63,DISTURBANCE,2018001395,"50E ",Tuesday,13
2018024011,"2/6/2018 1:47:04 PM","JEWELL AVE/W FOREST AVE","          ",1685641.25,1139674.88,"TRAFFIC STOP",,"20W ",Tuesday,13
2018024010,"2/6/2018 1:45:06 PM","1201-A GRINDSTONE PKWY","A         ",1690399.25,1121329.75,"CHECK OPEN BUSINESS",,"60E ",Tuesday,13
2018024005,"2/6/2018 1:41:27 PM","201 E TEXAS AVE","          ",1687266.38,1142265.5,"CHECK SUBJECT",,"10E ",Tuesday,13
2018023999,"2/6/2018 1:28:20 PM","113 ALBANY DR","          ",1700395.25,1135565,"911 CHECKS",,"80N ",Tuesday,13
2018023996,"2/6/2018 1:27:13 PM","2407 CREEKS EDGE CT","          ",1696798.13,1149807.63,"ABANDONED  VEHICLE",,"30N ",Tuesday,13
2018023992,"2/6/2018 1:23:34 PM","201-143 E TEXAS AVE","143       ",1687266.38,1142265.5,"CHECK SUBJECT",,"10E ",Tuesday,13
2018023988,"2/6/2018 1:22:22 PM","1009 WESTWINDS CT","          ",1682540.63,1131316.88,"ASSIST MEDICS",2018001372,"50E ",Tuesday,13
2018023980,"2/6/2018 1:08:51 PM","5405 VOLUNTEER DR","          ",1709988.38,1135079.5,"ABANDONED  VEHICLE",,"80N ",Tuesday,13
2018023977,"2/6/2018 1:05:30 PM","5504 GEMSTONE WAY","          ",1710698,1144385,LARCENY,,"40E ",Tuesday,13
2018023976,"2/6/2018 1:03:34 PM","500 N COLLEGE AVE","          ",1691289,1137395.5,TRESPASSING,,"70  ",Tuesday,13
2018023973,"2/6/2018 12:56:52 PM","3601-B GREELEY DR","B         ",1702294.25,1154446.13,"SUSPICIOUS INCIDENT",,"30N ",Tuesday,12
2018023954,"2/6/2018 12:16:46 PM","GREEN VALLEY DR/MOON VALLEY RD","          ",1695663.25,1133761.13,"CHECK SUBJECT",,"80S ",Tuesday,12
2018023950,"2/6/2018 12:11:37 PM","2609-101 E BROADWAY","101       ",1697802.88,1133914.5,"SUSPICIOUS PERSON",,"80S ",Tuesday,12
2018023937,"2/6/2018 11:56:16 AM","3211-A CLARK LN","A         ",1700093.75,1140085.13,"SUSPICIOUS PERSON",,"40W ",Tuesday,11
2018023934,"2/6/2018 11:53:11 AM","N SIXTH ST/E WALNUT ST","          ",1688538,1135761,ACCIDENT,2018001369,"70D ",Tuesday,11
2018023931,"2/6/2018 11:52:01 AM","1300-BLK PARIS RD","BLK       ",1691181.63,1137144.38,"911 CHECKS",,"70  ",Tuesday,11
2018023929,"2/6/2018 11:51:28 AM","903 N EIGHTH ST","          ",1689665.63,1138651.75,"ASSIST FIRE",,"20E ",Tuesday,11
2018023927,"2/6/2018 11:50:03 AM","S HWY 63 SB/E BROADWAY ONRAMP SB","          ",1698914.75,1131862.5,"TRAFFIC HAZARD",,"    ",Tuesday,11
2018023926,"2/6/2018 11:49:36 AM","12 SPRING VALLEY RD","          ",1680826.88,1135382.25,"ASSIST OTHER AGENCY",2018001371,"50E ",Tuesday,11
2018023920,"2/6/2018 11:47:15 AM","N HWY 63 SB/E BROADWAY","          ",1699063.63,1133572.13,"TRAFFIC HAZARD",,"80N ",Tuesday,11
2018023917,"2/6/2018 11:46:04 AM","1109 E BROADWAY","          ",1690214.88,1135428.13,LARCENY,,"70D ",Tuesday,11
2018023910,"2/6/2018 11:37:26 AM","2218-B PRIMROSE DR","B         ",1676277.88,1144413.75,"ASSIST OFFICER",,"10W ",Tuesday,11
2018023908,"2/6/2018 11:29:28 AM","1400 WINDSOR ST","          ",1691742.13,1136123.13,"CHECK BUILDING",,"70  ",Tuesday,11
2018023907,"2/6/2018 11:28:53 AM","1408-1410 GREENSBORO DR","1410      ",1692111.38,1155607.13,"SUSPICIOUS VEHICLE",,"30N ",Tuesday,11
2018023903,"2/6/2018 11:25:32 AM","600-XYZ E WALNUT ST","XYZ       ",1688611,1135728.88,"ASSIST OFFICER",2018001373,"70D ",Tuesday,11
2018023897,"2/6/2018 11:15:04 AM","5305 EDENTON BLVD","          ",1691700,1155420.13,"CHECK OPEN BUSINESS",,"30N ",Tuesday,11
2018023896,"2/6/2018 11:13:34 AM","211 CORNERSTONE CT","          ",1668770.38,1135997,DISTURBANCE,2018001370,"50W ",Tuesday,11
2018023891,"2/6/2018 11:07:08 AM","616 BIG BEAR BLVD","          ",1689071.38,1144491.88,"CIVIL MATTER",,"10E ",Tuesday,11
2018023882,"2/6/2018 10:56:11 AM","111 HITT ST","          ",1689931.5,1134696.13,TRESPASSING,,"70D ",Tuesday,10
2018023876,"2/6/2018 10:46:37 AM","3211-A CLARK LN","A         ",1700093.75,1140085.13,LARCENY,2018001367,"40W ",Tuesday,10
2018023873,"2/6/2018 10:43:39 AM","3500-BLK PRESCOTT DR","BLK       ",1696990.5,1120985.13,"911 CHECKS",,"80S ",Tuesday,10
2018023871,"2/6/2018 10:40:43 AM","2902 CREEKSIDE CT","          ",1706978.5,1145856.88,"SUSPICIOUS INCIDENT",,"40E ",Tuesday,10
2018023864,"2/6/2018 10:30:43 AM","E GREEN MEADOWS RD/GRINDSTONE PKWY","          ",1689906.25,1120269.63,TRAFFIC,,"60E ",Tuesday,10
2018023861,"2/6/2018 10:19:25 AM","1600-BLK HANOVER BLVD","          ",1702711.38,1141441,"911 CHECKS",,"    ",Tuesday,10
2018023860,"2/6/2018 10:19:20 AM","1700-BLK AMELIA ST","BLK       ",1693217.5,1137858.13,"911 CHECKS",,"70  ",Tuesday,10
2018023856,"2/6/2018 10:11:31 AM","OAKLAND GRAVEL RD/BLUE RIDGE RD","          ",1696547.75,1147742.5,"911 CHECKS",,"30S ",Tuesday,10
2018023848,"2/6/2018 9:57:57 AM","1110 E WALNUT ST","          ",1690342.13,1135681.38,"911 CHECKS",,"70D ",Tuesday,09
2018023845,"2/6/2018 9:56:18 AM","903 N EIGHTH ST","          ",1689665.63,1138651.75,DISTURBANCE,,"20E ",Tuesday,09
2018023843,"2/6/2018 9:53:55 AM","1600 SKYLANE DR","          ",1693005.25,1147221.13,"ABANDONED  VEHICLE",,"30S ",Tuesday,09
2018023839,"2/6/2018 9:49:24 AM","211 CORNERSTONE CT","          ",1668770.38,1135997,DISTURBANCE,,"50W ",Tuesday,09
2018023834,"2/6/2018 9:42:10 AM","1900 E BUSINESS LOOP 70","          ",1694595.38,1139535.88,"ABANDONED  VEHICLE",,"    ",Tuesday,09
2018023826,"2/6/2018 9:36:35 AM","2300-800 BERNADETTE DR","          ",1675546.13,1139882.38,"LAW ALARM",,"    ",Tuesday,09
2018023817,"2/6/2018 9:26:34 AM","1415 WILSON AVE","          ",1691824.88,1132997,"LEAVING THE SCENE ACCIDENT",,"70  ",Tuesday,09
2018023781,"2/6/2018 8:31:31 AM","2400 E NIFONG BLVD","          ",1696402.5,1119038.75,LARCENY,2018001365,"60E ",Tuesday,08
2018023777,"2/6/2018 8:25:32 AM","3340 VANDIVER DR","          ",1700798.38,1144113,"ABANDONED  VEHICLE",,"40W ",Tuesday,08
2018023774,"2/6/2018 8:15:41 AM","705 E WALNUT ST","          ",1688877.75,1135785,"911 CHECKS",,"    ",Tuesday,08
2018023769,"2/6/2018 8:11:36 AM","2005 W WORLEY ST","          ",1677242.25,1139006.5,"LAW ALARM",2018001363,"10W ",Tuesday,08
2018023766,"2/6/2018 8:09:14 AM","3818 HYDE PARK AVE","          ",1689079.25,1119468,FRAUD,,"60E ",Tuesday,08
2018023765,"2/6/2018 8:08:53 AM","5500-BLK HUNLEY CT","BLK       ",1710489,1134679.25,"SHOTS FIRED",,"80N ",Tuesday,08
2018023759,"2/6/2018 7:58:38 AM","501 E BUSINESS LOOP 70","          ",1688439.25,1140152.5,"ABANDONED  VEHICLE",,"20E ",Tuesday,07
2018023757,"2/6/2018 7:53:47 AM","E STADIUM BLVD/EAST POINTE DR","          ",1697741.63,1128156.13,ACCIDENT,,"80S ",Tuesday,07
2018023754,"2/6/2018 7:51:01 AM","3402-118 I70 DR SE","118       ",1701056.25,1138782.75,DISTURBANCE,2018001364,"80N ",Tuesday,07
2018023748,"2/6/2018 7:46:12 AM","2309 TREMAINE DR","          ",1706571.13,1143870.38,LARCENY,,"40E ",Tuesday,07
2018023743,"2/6/2018 7:29:45 AM","1801 TOWNE DR","          ",1696658.38,1142282.25,"911 CHECKS",,"40W ",Tuesday,07
2018023742,"2/6/2018 7:24:51 AM","1005 E WALNUT ST","          ",1689904.25,1135821.25,"SUSPICIOUS PERSON",,"70D ",Tuesday,07
2018023738,"2/6/2018 7:14:10 AM","PRATT ST/RIPLEY ST","          ",1692021.25,1135926.25,"911 CHECKS",,"70  ",Tuesday,07
2018023735,"2/6/2018 7:02:18 AM","1010 I70 DR SW","          ",1681896.88,1140117.38,"LAW ALARM",,"20W ",Tuesday,07
2018023728,"2/6/2018 6:47:50 AM","5602 YOUNGER DR","          ",1710793.38,1134693.25,"SHOTS HEARD",,"80N ",Tuesday,06
2018023723,"2/6/2018 6:17:39 AM","I70 DR NW/BARNWOOD DR","          ",1673891.88,1142040.88,LARCENY,2018001362,"10W ",Tuesday,06
2018023713,"2/6/2018 5:19:41 AM","E BROADWAY/BRICKTON RD","          ",1698364.88,1133618.38,"TRAFFIC STOP",,"80S ",Tuesday,05
2018023711,"2/6/2018 5:11:04 AM","200 BRICKTON RD","          ",1698555.75,1133949.13,"LAW ALARM",,"80N ",Tuesday,05
2018023707,"2/6/2018 4:42:02 AM","1205 LARCH CT","          ",1690668.5,1141200.13,"ASSIST FIRE",,"30S ",Tuesday,04
2018023701,"2/6/2018 4:30:14 AM","127 S EIGHTH ST","          ",1689027.13,1134786.38,TRESPASSING,,"70D ",Tuesday,04
2018023700,"2/6/2018 4:23:07 AM","BINGHAM RD/S PROVIDENCE RD","          ",1687723.13,1131474.5,"TRAFFIC STOP",,"60E ",Tuesday,04
2018023692,"2/6/2018 3:08:26 AM","2400-1238 E NIFONG BLVD","1238      ",1697327.38,1118913.5,LARCENY,,"60E ",Tuesday,03
2018023691,"2/6/2018 3:03:27 AM","2400 E NIFONG BLVD","          ",1696402.5,1119038.75,"911 CHECKS",,"60E ",Tuesday,03
2018023685,"2/6/2018 2:04:30 AM","3211-A CLARK LN","A         ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Tuesday,02
2018023664,"2/6/2018 1:00:04 AM","FOURTH AVE/N PROVIDENCE RD","          ",1687596,1138918,"SUSPICIOUS VEHICLE",,"20E ",Tuesday,01
2018023663,"2/6/2018 1:00:00 AM","5512 SATINWOOD CT","          ",1665978.25,1113929.88,"LAW ALARM",,"60W ",Tuesday,01
2018023656,"2/6/2018 12:30:12 AM","600 E WALNUT ST","          ",1688611,1135728.88,"CHECK SUBJECT",,"70D ",Tuesday,00
2018023655,"2/6/2018 12:29:38 AM","107 W SEXTON RD","          ",1686080.63,1138749,DISTURBANCE,,"20W ",Tuesday,00
2018023654,"2/6/2018 12:28:07 AM","205 E BUSINESS LOOP 70","          ",1687350.75,1140326.25,"SUSPICIOUS PERSON",,"20E ",Tuesday,00
2018023653,"2/6/2018 12:19:30 AM","LILLIAN DR/BALLENGER LN","          ",1707098.25,1141635.88,"TRAFFIC HAZARD",,"    ",Tuesday,00
2018023652,"2/6/2018 12:15:25 AM","1812 MCKEE ST","          ",1706114.25,1142248.25,"ASSIST FIRE",,"40E ",Tuesday,00
2018023650,"2/6/2018 12:12:06 AM","1300 I70 E","          ",1704778.13,1138816.38,"911 CHECKS",,"40E ",Tuesday,00
2018023649,"2/6/2018 12:11:51 AM","1801 SPIROS DR","          ",1707307.88,1141987.75,DISTURBANCE,,"40E ",Tuesday,00
2018023648,"2/6/2018 12:10:56 AM","E BUSINESS LOOP 70/N PROVIDENCE RD","          ",1687631.88,1140168.75,"TRAFFIC STOP",,"20E ",Tuesday,00
2018023646,"2/6/2018 12:06:50 AM","705 ALTON AVE","          ",1689072,1138329.13,"911 CHECKS",,"20E ",Tuesday,00
